school_name,comment
宁波大学,"母校,牛魔,波大,整一个,撤硕,家丑不可外扬,梅专,一流,211,哈哈哈,天使,跳舞,劣势,娘兮皮,假波,买意面,鸭血,公办,食堂,我要,体育,李兴贵,图片,港澳,呼呼,宁波,宁大,985,宁波大学,泥巴,商学院,甬江,校徽,高考,梅专满"
宁波大学科学技术学院,"外墙,关着,没造,赶紧,收容所,客观,整年,开局,垃圾,学校,哥们,胶能,小前,哈哈哈哈,头史,民办,没得,冒充"
宁波工程学院,"叫个,宁工,朱明俊,小个子,连狗,宁波大学,黑轨,六人,大一,邵某,贵校,锅交,打出,人间,4.3,泥哥,这一星,选项,打六星,学院,15,减速带,杭州湾,发配,满昏,工大,好好,学长,宁波,公办,买防,大英博物馆,农林,号楼,开发技术,23,尼波,猛冲,床帘,版妙瓦底,鸟事,宁大,史中,寝爆,称宁大,宁古塔,死刑犯,西校区,五昏"
宁波幼儿师范高等专科学校,"老子,勾史,打卡,国服,无敌"
宁波职业技术学院,"高媛媛,哈哈哈哈,大专,打小报告,光头,勾实"
宁波财经学院,"民办,垃圾,第一,诵念,振民,学院,六星,20,大学,杭州湾,管得,命名,下次,起飞,服务,勇夺,最爱送,zjh,大红鹰,稀巴烂,原名,王牌,学校,博士,满昏"
安庆医药高等专科学校,"这破,晚自习,20,沙比,导员,停水,鹅会"
安庆师范大学,"野生动物,垃圾,未来,变形记,动物园,大专,白上,碰瓷,一星,安庆市,校门,一比,六星,妖风,46,可不,集贸,21,学校,砸头,王欣,差评,勾史,一本,修修,安庆,校史,怪味,今早,母校,野猪,安废,师专,水泥地,放屁,二本,真是太,东门"
安庆职业技术学院,"冒充,配进,野战,小溪,五颗星,gao,20,七班,彭春莱,好吃,贵校,22,学生会"
安康学院,"aku,来学,安职,乐跑,好好学习,安康,官威,屁嘴,饮水机,徐丝,拉机,极限,干碎,园林,哥们"
安康职业技术学院,"富姐,陈孝炀,安职,周内,勾圈,长椅,池浅,勾试,勾式,言说,耀阳"
安徽三联学院,"三连,民办,大专,俊杰,听说,此话,输出,扣扣,干嘛,毛病,还敢,给水,财会,很烧,管委,佳俊,好吃,王瑞是,战斗机,没考,wq,后花园,垃圾,三口"
安徽中医药大学,"师姐,校区,很棒,鼠辈,公办,23,中医,黄埔军校,围观,打六星,磨店,22,细说,暗恋,差评,溢出,从东,去一趟,四改,太拉,620yxf,满分,沃夫,难评,ji,趾高气扬,要学,农村,义不容辞,中医药大学,七班,方歌,妹妹,附院"
安徽中医药高等专科学校,"182,睡过,你查,一栋,拉出去,堪比安,院校,陈鹏,打六星,医专,嘎香,勾史,整改"
安徽中澳科技职业学院,"一分,两步,无敌,烟逛,断电,中澳,4402,里建,著名景点,忘不了,前女友"
安徽交通职业技术学院,"细说,合肥,满分,满地跑,收留,安徽,大二,校区,电诈,豪哥,勾史,徐鹏,安交不大,体育,小土豆,一年,朱岗,诈骗,死俩,靠进,赵志超,冒充,kd,勾士,晚自习,遛弯,公办,23,很难"
安徽体育运动职业技术学院,"离线,学校食堂,该死,打菜,晚自习,每次,三年,食堂,公办,体院,满昏,孙祥,查寝查,不来,学校,评分,安交院,不冲,泰裤,yue,包河"
安徽信息工程学院,"汪溪路,吊用,科大,好好,我成,冒充,养老院,应科,富哥,丑小鸭,笑笑,垃圾,工程,没卡,五星,数不胜数,多严,晚自习,爬起来,第一,东西,修仙,学到,六朝,大二,学院,民办,哪位,一学,计科,一星,不愧,面子,三天,当史柱,安信,清华,不合理,聪颖"
安徽农业大学,"中科大,填志愿,美食街,省属,可惜,安理,农专,美女,懂不懂,蠢材,外院,兄弟,庵龙,一环内,莫入,怀念,36,两连冠,拉低,收留,刷分,满分,最能,经管,前女友,录不上,徐斌,活动,公办,别搁,小吃街,无敌,神学院,孙如洋,西苑,母校,goat,农大,吊打,六八,会为,安农上,之心城,市中心,22"
安徽冶金科技职业学院,"办学,公办,一分,100,门岗,22"
安徽医学高等专科学校,"19,23,公办,好吃,马子,专科,医学院,升本,男女比例,帅比,猛如虎,高中,翔宇,早操,医大,要长,升个,停车库,寿县"
安徽医科大学,"半颗,666666666666666666666,校长,大到,这吊,许嵩,歌有个,速速,李刚,安医,不能不要,确实,空中飞人,赵靖乔,一拖,池浅,公办,死过,开除,早六,瞒住,黑暗,10,陈硕齐,玩意,前女友,trouble,低能,安史之乱,破楼,暗恋,早操,逼事,大体,霍格,下载,不行,六星,医大,同学,氛围,酱料"
安徽医科大学临床医学院,"民办,工地,分一杯,隔壁,小庙,带个,安医,卖狗肉,就读,医蚌医,卫生"
安徽卫生健康职业学院,"牛马,史拉在,一点半,芜职,子去,张鑫宇,八晚,真棒,带个,寄巴破,小丫头,大一,长腿,大山"
安徽商贸职业技术学院,"水瓶,120,对象,安商,考进,开心,李磊,事多,学姐,公办,实习,十一点半,女校,大专,一上午,12"
安徽国际商务职业学院,"抖音,玲珑,两分,2023,1000,禁枪,校草"
安徽城市管理职业学院,"真的假,Me,从生到死,幼儿,班委,逆天,一星,很挤,刘晓春,逼哥,开心,安城,11,城管,破事,多一分,宿舍,23,原神,出发地,时光,职校"
安徽外国语学院,"两万五,评分,张欣雨,拜金女,频道,隔壁,25,安徽,班张,jw,民办,辅导员,冒充,学院"
安徽大学,"师大,法学,别来,破防,都行,连灯,安大,扩招,570,满分,感觉,绝大部分,学校,考到,门门,排球场,安大才,计科,打原,23,总说,摆上来,跟上,级别,魔症,母校,合工大,垃圾,先别,大黄,胡说八道,合肥,jb,理工,清醒,至诚,浑象,公办,实名,蜀山,碰瓷,玩意,对得起,我安,id,分数,安理,说安大,乏力,合肥工业大学,食府,至坚,最辣,校友,徐家,笃行,校区,网上,法硕,211,安带,猪肚"
安徽大学江淮学院,"网工丁,咖喱,前女友,操场,我要,纪某,史河,民办,纯纯"
安徽审计职业学院,"23,zjn,少个,女儿国,外卖,好吃,安审乱,食堂,肘子,传销"
安徽工业大学,"宿舍,再战,凯旋,早自习,瓷器活,马鞍山,及格,学号,修一修,公办,顶呱呱,xz,安基大,AHUT,宋运辉,计科,牛比,挺不错,常乐,我导员,212,极限,厂仔,号楼,神中神,安居,分期,校园网,工大,二课,刘强,敢为人先,牧尚斌,颗星,装灯,敏行,母校,氛围,三个,这名,不大行,比原,进厂"
安徽工业经济职业技术学院,"我葛磊,sm,13,早操,高考,刷个,一星,收牛,优点,72341,加牛,fw,校菜,盛产,两字,周五"
安徽工业职业技术学院,"星期天,孩子,公办,热成,菲菲,食堂,一分,21,安工,22"
安徽工商职业学院,"细说,我大,羽协,11,下桌,专业,四栋,三楼,饭卡,用希沃"
安徽工程大学,"182,唯实,专升本,满星,两星,安徽,餐券,工程,快变,神中神,AHPU,yyds,要学,山口,母校,扣一星,201,16,公办,不舍,绍武,疫情,高攀不起,减速带,挺烦,梦溪路,ahpu,春牛,徽程,无敌,开心,大专,电瓶车,辅导员,我要,学校,校区,38"
安徽工贸职业技术学院,"别骂,小猫,哈哈哈,六星,卖片,纯纯"
安徽师范大学,"学府,调情,這一點,违禁品,完蛋,没事,满昏,升双,灯暗,天门山,亚栋,本硕博,12,失饭,清华,屈才,放假,母丑,别来,一百年,史诗,笃行,安师,素养,低分,师范类,芜湖,艺体,师大,母校,期中考试,安灰,安徽大学,母贵,自信,勾史,快升,安息"
安徽师范大学皖江学院,"爱挤,皖江,民办,吃安,出门"
安徽广播影视职业技术学院,"公办,第一,差劲,初恋,彳亍,大专,还行,收复失地,保安,婚礼,分校,邓传,强子,哈哈哈,评价"
安徽建筑大学,"分数线,输麻,李逸枫,低分,满分,杨义,挺舒服,堪比,进德,胡说,3w,改名,土木工程,公办,狗眼,机械类,垃圾,紫云,百度搜,一届,扩招,二本,噱头,蒸蒸日上,真输麻,没错,宏兴,小红书,别来,本升,安财来,考研,合在一起,请假,太漂亮,校区,陈浩,四年,win,专人,真爱粉,母校,慢性,GPA"
安徽扬子职业技术学院,"学校,意义,名不虚传,扬子,传媒,室友,朱可翰,大二,民办,校长"
安徽文达信息工程学院,"范小勤,gb,一只,五星,辅导员,侮辱,一栋,晚自习,吴豪,评论,学弟,几斤几两,隔壁,民办,录管,全是,学校,汪佳儒,不好,没门,文达刷,押送,低下,热情,真爷,这一星"
安徽新华学院,"依托,男生,挺不错,掺假,兄弟,傲哥,20,住用,yao,交着,蜀山,范哥,相处,别用,宿舍,一天天,垃圾,极差,好吃,200,安徽,民办,老师,两人"
安徽机电职业技术学院,"弋江区,很难,小姐姐"
安徽林业职业技术学院,"两百亩,学生会,周日,东区,阮为,冲水,哈哈哈哈,爹不疼,地铁口"
安徽水利水电职业技术学院,"院打,学校,看守所,挺不错,公办,水牢,反省,傻波,姬小满,40km,下雨天,cnm,不错,极限,10,言喻,水院,小丑,太强大,学弟,少管所,够史,五颗星,无语,猪狗不如,百分百,2.9,五星,勾史,体操,广播体操,早操,逆天,垃圾堆,lj,真服了,23,早八"
安徽汽车职业技术学院,"逐项,臭哥,东西,开大鸟,JAC,吱声,高中,中专生,魏子,NpC,别来,封校,吸烟室,玛德,汽车厂,几把,五星,说史,特别,麻辣烫,管一管"
安徽涉外经济职业学院,"民办,老师,青春,301,嫌弃,毕业,三年,收购"
安徽理工大学,"宿舍,2025,lj,时带,没层,碰瓷,理综,吊打,公办,学校,造谣诽谤,龙虾,酸蛋,多考,乱刷,安理,碰瓷安,能多考,双非,别硬,蝙蝠侠,安大,强多,矿院,yy,纯纯,cjb,少考,理工,被安理,膨胀,努力,211,安徽,停电,录取线,带笔,原神"
安徽电子信息职业技术学院,"前男友,丁玉梅,一滑,城市轨道,擦亮眼睛,有用吗,代专,同学,导员,每学期,母校,两年,模拟器,我发,666,官威,电院"
安徽电气工程职业技术学院,"无敌,孙逊,热动,刘亦博,吴军锁,院找,工地,凯邦,表跳,电力部,事多,张坤,杨永信,一分,电击,电院,就业"
安徽矿业职业技术学院,"热烈,不想,水浅,真服了,皖南"
安徽科技学院,"无校,一比,数一数二,全对,发展潜力,1950,学校,比牛,早日,饭卡,很快,双子星,安科管,德馨苑,ZC,宿管,肘击,多车,die,垃圾,删帖,西区,安科,东六,怎讲,年安科,安科院,魔强,lgx,60,张程,努力,公办,安科战,20,滁院,母校,2025"
安徽粮食工程职业学院,"累死,停电,垃圾,细说,评价,鸡排,后不着店,就读,鞋底,省饭,超大,一字史,谈鑫"
安徽绿海商务职业学院,"九十年代,限电,屁事"
安徽职业技术学院,"努力,书本费,六块,差评,学院,心高气傲,健步,合铁大,学长,别搞,安职,没分,进厂,级新生,不道,wbg,纹章,校区,奇行,晚自习,升本,墙皮,公办,讲铁院,安徽,本部,课是,2222,书包,别名,磨店,篮球场,杨姐,偷桃,专升本,学号,画饼,铁院,一校,工装,瑶海"
安徽艺术学院,"美女,一出,南京艺术学院,适合,我要,学校,前女友,淀粉,保安,吴京,泄题,恶意,林辰,23,安逸,不错,突突,磨店,听过,嘴硬,寝室"
安徽艺术职业学院,"初生,校区,寝三楼,毕设,澡堂,好好"
安徽财经大学,"要死要活,最爱安财,无脑,不麻溜,西校,合肥,瞿嘉隆,一星,羽毛球场,龙子,迈凯伦,校徽,本科,官僚化,安财,养老,菜鸡,zccj,安财本,开心,lm,洗澡,母校,大爱,nb,嘻嘻,修修,大安,五分,但别,眷侣,后勤部,aufe,冲不掉,梦里,违心"
安徽财贸职业学院,"好评,少管所,hen,供销社,高四,财贸,这屁,财猫,母校,点半,六星,自卑,一分,报学,草履虫,幸福"
安徽邮电职业技术学院,"养老,男朋友,jj,开志诚,老破,胡是,能装"
安徽黄梅戏艺术职业学院,"差评,破比,213,查寝,黄梅戏,23,打篮球,点半查,小学,查俊,风评,校门口,评论,人少,真破,难评,哈哈哈,公办,爱唱,666"
安阳学院,"哥们,几栋,苍蝇,学院,超市,学校,集团,中专,信阳,最臭,报考,安阳,王八,干涉,体验,翻到,安院,民办,3.5,表子,哈哈哈哈,垃圾,大中专,依托,打个,那种,好评,动物园,电脑,他值,室友,报应,缺点,史味,丝到,抠门,评论"
安阳工学院,"张志杰,另算,正和现,垃圾,赵炳睿,街舞,最烂,dfj,女权,那波,哥们,挣眼,他配,反串,勾试,叙利亚,分打,一年,这一星,宿管,饮水机,官至,战损,二本,沙暖,校内,男生宿舍,大学,皮城,zzq,不批,一星,十里铺,人寝,查课,初中,只手遮天,公办,宿舍"
安阳师范学院,"学院,中肯,盘丝洞,大专,王素静,菊园,真别,不许,交进,母校,22,原神,朱帅,美女视频,复读,分太低,地板砖,助学金,这一星,许道,六分,安装费,贵校,文博,垃圾,系花,装个,师范,软件,猿气,早读,师专,刘林昊,彰德,建工,安师,一星,之刃,校区,勾史,大几"
安阳幼儿师范高等专科学校,"精彩,人丑,王八羔子,县郊,遇见,大功率,河护"
安阳职业技术学院,"肖申克来,勾史,一分,高考,易商谷,公办,狗丝,史冲,王艳杰,2023,外卖,穷得,打官司,食堂,安史之乱,985,门禁,给钱,好多,太飒,勾丝,导员真,狗史,装不起,18,百专,看过"
安顺学院,"哈哈哈,学院路,勾史,二中,asen,田螺,寝室,两间,安于现状,安院,职校,门口,隔壁,神学院"
安顺职业技术学院,"闪闪发光,没事"
定西师范高等专科学校,"晚自习,丝专"
宜宾学院,"淌口水,事多,大运会,学校,东苑,10,中烂,宜宾市,虫院,住宿费,说别,宜院,一批,冤种,哈工大,没人评,毛嘉诚,临港,扶不上,学分,充电,老师"
宜宾职业技术学院,"宿舍楼,分期,头顶,羽球,晨跑,皇家,宿舍,班委,高中,职高,无韵,开团会,彝族,奥特曼,事多,勾史,WBG,培训"
宜春学院,"无脑,水院,自由,放歌,hun,垃圾桶,23,搞对象,想来,破事,化粪池,雨天,校草张,垃圾,院草,容身之地,全方位,我姐,难评,说春院,校草,很长,我江,默默,叫春,母校,医学院,医学院校,别报,贵校,刷漆"
宜春幼儿师范高等专科学校,"狗史,上大号,建了,学校,大伟,别骂,小吃街,石中石,上课,五星,音体美,公办,学长"
宜春职业技术学院,"高看,妹子,22301,比九,勾史,23,夸克,没车,有个,易庆泰牛,查人,这届"
宝鸡三和职业学院,"民办,可不是,五脏,啥样"
宝鸡文理学院,"六星,11,蒸房,改名字,集训营,葬送,那颗,跑操,宝中,画饼,2025,16,限电,号楼,控评,公办,分是,校区,大又圆,史诗,礼乐,家庄,宝大,没升,一本,吃不下,我弟,文传"
宝鸡职业技术学院,"教务处,生育,挂面,怀上,战俘营,宝职,评价,本校生,人间,前女友,文理,自然环境,张益铖,宿舍,掏钱"
宣化科技职业学院,"妖风,声控,这信工,脱衣,考试,六颗,坑人,刘文浩,后天,地板砖,细说,舍友,这学,浴池,皇城,五星,厕所,学生会,一星"
宣城职业技术学院,"22,宣职,大二,外卖,不懂事,怎讲,一星,公办,地大物,前女友,nm,网课,食堂"
宿州学院,"师院,无线网,管院,小萝卜,附属,天差地别,WIFI,公办,WiFi,不行,飘着,农大,打包,wifi,神学院,孟师,神中神,学校食堂,lj,学院,女权,大学,卫校,六颗,分配,60,666,小白虫,宿院,10,学校,落榜生"
宿州职业技术学院,"水脏,无话可说,点才,反胃,农校,校园卡,小碗,宿职,有爱坤"
宿州航空职业学院,"大专,外饰,一星,学校,王八,吃个,jj,整改,人才,自由,花式,民办,炒饼"
宿迁学院,"二本,清华,公办,史修楠,越差,杜姐,16,放屁,CXD,没分,疑似,钦政,传媒,宿迁,赞同,晚自习,三本,大一,拖车,林彬杰,宿迁市,学长,牛肉,lbj5,六星,goat,纯纯,本二倒,ys,文胜质,缝合,不多,tyj,电脑,民办"
宿迁泽达职业技术学院,"陈鹏,不叠,滨海,留个心眼,炮兵,宿迁,民办,带口,无缘,2202,爸爸,一年,309,中专"
宿迁职业技术学院,"一抓,日周,人模狗样,八维,学校,pc,刚子"
对外经济贸易大学,"学校,太烂,想考,财一贸,厕所,小而精,虹远,211,母校,不亏,对外经贸,无语,上财,敬业,没话说,性价比,高校,滴滴,金融,锻炼,网恋,goat,贸大呆,挠头,赶紧,喜欢,年入,好好,太小,龟儿子,无数次,富人,老姐,财经,顺便,假好长,单独,某院,大学,男生宿舍,水课,一星,女朋友,公办,类目,校长,集赞,国军之,功利,外院,垃圾,好好学,遇见,大不大,nb,硬件,业内,到此一游,满昏,前女友,中财,要说,当初,首经贸,种菜,贸大"
山东中医药大学,"校园网,提雨,忆苦思甜,经费,乐跑,山师,心高气傲,后确,高专,冒充,感真低,老校,宿舍,中医药,专是,姜博,细说,悄悄,医专,母校,耿亚,分给,考研,停车场,别来,复读,国医,大学,中医"
山东中医药高等专科学校,"升天,跟上,还累,官威,给史,Coke,一大,20,养马岛,痦子,星星,导员,一星,一分,学成,脆骨,中医药大学,乌龟,半查,池浅,学生会,垃圾"
